start,goal,trial,metric,solver_setting,solver,toppra_limits,shortcut,payload_mass,torque_limit_scale,seed,rrt_success,rrt_time,rrt_waypoints,shortcut_time,shortcut_waypoints,num_control_points,shortcut_duration,shortcut_toppra_note,initial_parameterized,initial_cspace,initial_kinetic,cost_scale,solve_time,trajopt_success,solution_result,solver_exit_code,snopt_solve_time,final_cost,final_parameterized,final_cspace,final_kinetic,feasible_fraction,collision_free_fraction,worst_reachability_violation,worst_joint_limit_violation,toppra_note,duration,peak_velocity_utilization,peak_acceleration_utilization,peak_torque_utilization,binding_limit,mechanical_work,positive_work,thermal_integral,kinetic_energy_integral,peak_kinetic_energy
bottom,middle,0,parameterized,notebook,snopt,all,True,0.0,0.5,1178565597,True,0.5611705780029297,49,0.4971768856048584,17,17,5.342961467721656,,4.239167263994292,8.653506838271408,23.43304246023828,0.2358953864579915,8.557046890258789,False,SolutionResult.kIterationLimit,31,8.548701409,3023.9871130893066,12819.187176548794,13147.00710734559,41794.7244495297,0.006,0.036,12.540395440837745,0.9984390410238166,,109.79632828581153,11.032463481554469,31.162458468912302,18.246766297375377,acceleration,27345.60609851005,16626.17927296899,1760505.3413298957,4430.712497716578,528.3661498564217
bottom,middle,0,cspace,notebook,snopt,all,True,0.0,0.5,1178565597,True,0.5611705780029297,49,0.4971768856048584,17,17,5.342961467721656,,4.239167263994292,8.653506838271408,23.43304246023828,0.11556008664341175,10.025939226150513,False,SolutionResult.kIterationLimit,31,10.016820923,788.9925182608678,6826.934614089014,6827.552152115399,21753.821321375945,0.042,0.128,10.58524770846289,0.9576733601477163,,92.93683487085687,11.330859211911372,164.3045668357877,69.30333897135746,acceleration,55941.41057965893,11900.260869548483,17086640.360545136,3235.368666781116,551.3895275175317
bottom,middle,0,kinetic,notebook,snopt,all,True,0.0,0.5,1178565597,True,0.5611705780029297,49,0.4971768856048584,17,17,5.342961467721656,,4.239167263994292,8.653506838271408,23.43304246023828,0.042674782913777534,11.928035259246826,False,SolutionResult.kIterationLimit,31,11.922329621,1368.5333445011318,8393.535173333126,8735.10268896783,32068.899969946924,0.028,0.124,11.972531115833538,0.997696975898759,,136.49909776602738,29.587803860700465,1564.3972767962966,708.3584538222641,acceleration,1247580.9237246707,8028.376904575047,1861339380.0906224,6288.08243562219,3917.6814514418957
bottom,middle,0,parameterized,tight,snopt,all,True,0.0,0.5,1178565597,True,0.5611705780029297,49,0.4971768856048584,17,17,5.342961467721656,,4.239167263994292,8.653506838271408,23.43304246023828,0.2358953864579915,9.503849983215332,False,SolutionResult.kIterationLimit,31,9.492509077,3023.9871130893066,12819.187176548794,13147.00710734559,41794.7244495297,0.006,0.036,12.540395440837745,0.9984390410238166,,109.79632828581153,11.032463481554469,31.162458468912302,18.246766297375377,acceleration,27345.60609851005,16626.17927296899,1760505.3413298957,4430.712497716578,528.3661498564217
bottom,middle,0,cspace,tight,snopt,all,True,0.0,0.5,1178565597,True,0.5611705780029297,49,0.4971768856048584,17,17,5.342961467721656,,4.239167263994292,8.653506838271408,23.43304246023828,0.11556008664341175,11.394511699676514,False,SolutionResult.kIterationLimit,31,11.389356297,788.9925182608678,6826.934614089014,6827.552152115399,21753.821321375945,0.042,0.128,10.58524770846289,0.9576733601477163,,92.93683487085687,11.330859211911372,164.3045668357877,69.30333897135746,acceleration,55941.41057965893,11900.260869548483,17086640.360545136,3235.368666781116,551.3895275175317
bottom,middle,0,kinetic,tight,snopt,all,True,0.0,0.5,1178565597,True,0.5611705780029297,49,0.4971768856048584,17,17,5.342961467721656,,4.239167263994292,8.653506838271408,23.43304246023828,0.042674782913777534,11.718105554580688,False,SolutionResult.kIterationLimit,31,11.712657279,1368.5333445011318,8393.535173333126,8735.10268896783,32068.899969946924,0.028,0.124,11.972531115833538,0.997696975898759,,136.49909776602738,29.587803860700465,1564.3972767962966,708.3584538222641,acceleration,1247580.9237246707,8028.376904575047,1861339380.0906224,6288.08243562219,3917.6814514418957
bottom,top,1,parameterized,notebook,snopt,all,True,0.0,0.5,502992042,True,0.09829282760620117,27,0.38113880157470703,16,16,4.942076152851608,,1.8186302897418822,5.849342098841292,24.082646596949488,0.5498643708072902,0.7612390518188477,True,SolutionResult.kSolutionFound,1,0.753105591,0.45844366299970807,0.8337395316714866,2.758871639178584,11.325042684001332,1.0,1.0,0.0,0.0,,2.7195166286413865,1.0025019739142265,1.2041816954655138,0.6296114534197252,acceleration,284.6284960012903,220.60393080316504,27845.742178404595,55.603500686880054,17.557139119459748
bottom,top,1,cspace,notebook,snopt,all,True,0.0,0.5,502992042,True,0.09829282760620117,27,0.38113880157470703,16,16,4.942076152851608,,1.8186302897418822,5.849342098841292,24.082646596949488,0.17095939733087112,2.182548999786377,True,SolutionResult.kSolutionFound,1,2.175301559,0.2868537490235173,0.8999483614669079,1.6779057103737136,6.470777557316175,1.0,1.0,0.0,0.0,,1.8176177664924837,1.000704159994263,1.1413342594044456,0.8488660682672423,acceleration,263.7680905636084,209.636100199101,23388.961274411613,53.74548898154023,22.329855793383953
bottom,top,1,kinetic,notebook,snopt,all,True,0.0,0.5,502992042,True,0.09829282760620117,27,0.38113880157470703,16,16,4.942076152851608,,1.8186302897418822,5.849342098841292,24.082646596949488,0.0415236753973157,5.501806259155273,True,SolutionResult.kSolutionFound,1,5.493683047,0.24051780933254985,0.9269370764537115,1.5728897805143724,5.792305402428278,1.0,1.0,0.0,0.0,,1.6491569794727503,1.0008142389037722,1.0984195609935885,0.7775680423734098,acceleration,263.5274102677855,210.3293098496094,21782.29289203941,54.49849132648334,23.982956931445045
bottom,top,1,parameterized,tight,snopt,all,True,0.0,0.5,502992042,True,0.09829282760620117,27,0.38113880157470703,16,16,4.942076152851608,,1.8186302897418822,5.849342098841292,24.082646596949488,0.5498643708072902,7.353888511657715,True,SolutionResult.kSolutionFound,1,7.347292147,0.27651731568535826,0.5028827659435083,3.198922716761892,13.114167006059018,0.998,0.998,0.0,2.0970093100647347e-05,,3.1140878346223406,1.0016690959782164,1.2346618375469125,0.7041331025126841,acceleration,295.63732254785776,225.31761418814668,29012.3750543834,60.50505252735208,21.783914360848307
bottom,top,1,cspace,tight,snopt,all,True,0.0,0.5,502992042,True,0.09829282760620117,27,0.38113880157470703,16,16,4.942076152851608,,1.8186302897418822,5.849342098841292,24.082646596949488,0.17095939733087112,28.543859243392944,True,SolutionResult.kSolutionFound,1,28.53396079,0.23254548410609585,0.7274147177863192,1.3602380900772144,5.4289180961592995,1.0,1.0,0.0,0.0,,1.6881079909662906,1.0006905649848572,1.0897638870391821,0.7853397809529632,acceleration,259.2525750481407,207.41637670646242,21883.49677774586,50.97812751886496,24.96484518966031
bottom,top,1,kinetic,tight,snopt,all,True,0.0,0.5,502992042,True,0.09829282760620117,27,0.38113880157470703,16,16,4.942076152851608,,1.8186302897418822,5.849342098841292,24.082646596949488,0.0415236753973157,33.65287804603577,True,SolutionResult.kSolutionFound,1,33.646931164,0.2192702017899433,0.7906088198729542,1.415492143294036,5.280606778949005,1.0,1.0,0.0,0.0,,1.5690430214560092,1.0007086099002953,1.0492867286907273,0.859918136513769,acceleration,267.5491403315216,211.73827110393813,21131.723343328395,53.970019959619236,30.463981391178358
bottom,middle,4,parameterized,notebook,snopt,all,True,0.0,0.5,1095942084,True,0.42952418327331543,42,0.7901973724365234,11,11,3.1784319115945876,,6.300809260908588,12.030618147434614,41.17774215319822,0.15870977180728021,3.3124053478240967,True,SolutionResult.kSolutionFound,1,3.30339634,0.14727207956296978,0.9279332827836249,2.517916162033488,10.578945591752364,1.0,1.0,0.0,0.0,,1.9763725511500032,1.0004711303510148,1.122520423430568,0.7891525485141914,acceleration,218.465376143585,148.95816856100063,24874.716542262962,50.651736432048196,21.4988083472559
bottom,middle,4,cspace,notebook,snopt,all,True,0.0,0.5,1095942084,True,0.42952418327331543,42,0.7901973724365234,11,11,3.1784319115945876,,6.300809260908588,12.030618147434614,41.17774215319822,0.08312124844667587,2.6936397552490234,True,SolutionResult.kSolutionFound,1,2.685875949,0.17539002758660874,1.213825251821103,2.1100504487625127,9.19087941747163,1.0,1.0,0.0,0.0,,1.7352425990779181,1.0005296404300577,1.06000242510186,0.8011789286085954,acceleration,206.06694780193664,142.57196023244478,23420.48251718311,50.67557958675239,21.971252083402433
bottom,middle,4,kinetic,notebook,snopt,all,True,0.0,0.5,1095942084,True,0.42952418327331543,42,0.7901973724365234,11,11,3.1784319115945876,,6.300809260908588,12.030618147434614,41.17774215319822,0.02428496434504803,4.558557748794556,True,SolutionResult.kSolutionFound,1,4.552292006,0.1877278353115469,1.115250857886559,1.9666507632789496,7.7302083974369395,1.0,1.0,0.0,0.0,,1.6427355597304678,1.0003701586679028,1.0989182887650428,0.7004760961817483,acceleration,205.69186926282396,142.53895219172878,23176.81591014831,46.54060762284272,23.06800470750873
bottom,middle,4,parameterized,tight,snopt,all,True,0.0,0.5,1095942084,True,0.42952418327331543,42,0.7901973724365234,11,11,3.1784319115945876,,6.300809260908588,12.030618147434614,41.17774215319822,0.15870977180728021,6.4512739181518555,True,SolutionResult.kSolutionFound,1,6.44481057,0.02524948415715783,0.1590921836105833,0.8613961585520471,3.302839561021503,1.0,1.0,0.0,1.3133476536530964e-05,,1.5188702685434154,1.000363849378068,1.1421554843477222,0.7422048333553498,acceleration,112.13717763694746,94.03618994525503,15197.911428253243,20.97203550933521,15.352659322348005
bottom,middle,4,cspace,tight,snopt,all,True,0.0,0.5,1095942084,True,0.42952418327331543,42,0.7901973724365234,11,11,3.1784319115945876,,6.300809260908588,12.030618147434614,41.17774215319822,0.08312124844667587,27.402117252349854,True,SolutionResult.kSolutionFound,1,27.396343452,0.03938822795006533,0.23969500136664162,0.4738647299713472,1.6989732206795087,1.0,1.0,0.0,0.0,,1.0058679984254293,1.0002550238753916,1.101181758953163,0.7012443266290734,acceleration,111.49333083428368,93.77419400288693,11428.933403892119,17.426726203716107,14.293234153358902
bottom,middle,4,kinetic,tight,snopt,all,True,0.0,0.5,1095942084,True,0.42952418327331543,42,0.7901973724365234,11,11,3.1784319115945876,,6.300809260908588,12.030618147434614,41.17774215319822,0.02428496434504803,39.75291204452515,True,SolutionResult.kSolutionFound,1,39.740744792,0.04127104048881092,0.23969072843180522,0.4777357582931482,1.6994482636424597,1.0,1.0,0.0,0.0,,1.013981775138431,1.0002728786482176,1.1054465547000543,0.7010660198926615,acceleration,110.24267398350028,92.91085165573622,11292.382678843845,17.291905781144436,13.613507659314648
