start,goal,trial,metric,solver_setting,solver,toppra_limits,shortcut,payload_mass,torque_limit_scale,seed,rrt_success,rrt_time,rrt_waypoints,shortcut_time,shortcut_waypoints,num_control_points,shortcut_duration,shortcut_toppra_note,initial_parameterized,initial_cspace,initial_kinetic,cost_scale,solve_time,trajopt_success,solution_result,solver_exit_code,snopt_solve_time,final_cost,final_parameterized,final_cspace,final_kinetic,feasible_fraction,collision_free_fraction,worst_reachability_violation,worst_joint_limit_violation,toppra_note,duration,peak_velocity_utilization,peak_acceleration_utilization,peak_torque_utilization,median_velocity_utilization,velocity_active_fraction,median_acceleration_utilization,acceleration_active_fraction,median_torque_utilization,torque_active_fraction,binding_limit,mechanical_work,positive_work,thermal_integral,kinetic_energy_integral,peak_kinetic_energy
bottom,top,4,parameterized,tight,snopt,all,True,0.0,0.3,1838282789,True,0.4852023124694824,29,0.9888262748718262,19,19,5.496637946420087,,2.155158726431325,4.53338186016062,17.213330786207926,0.46400294685295673,19.999488592147827,True,SolutionResult.kSolutionFound,1,19.990444822,0.1934167225532555,0.41684373744839326,2.6596489618167403,10.926544534331713,1.0,1.0,0.0,4.18413142155849e-05,,3.1353290034930428,1.0026611436122597,1.1950630054376703,1.008653607942082,0.9999982176806579,0.7075,0.18435007235889037,0.1725,0.7140229088466947,0.0325,acceleration,299.5348998135231,228.33378584377897,29386.199362990257,60.93633425783755,22.553418738393127
bottom,top,4,cspace,tight,snopt,all,True,0.0,0.3,1838282789,True,0.4852023124694824,29,0.9888262748718262,19,19,5.496637946420087,,2.155158726431325,4.53338186016062,17.213330786207926,0.22058587404427682,48.47694158554077,False,SolutionResult.kSolverSpecificError,41,48.469793042,0.2477698577745673,0.5998047389680922,1.1232353787298002,4.652204506393977,0.996,0.996,0.0,0.0,,1.7510780293124295,1.0007350873013838,1.1492552934351221,1.0046414373175623,0.9998911950578391,0.575,0.43306350701105284,0.12,0.7402267111850535,0.11,acceleration,259.78559447960606,207.74719978172274,22363.289834018677,49.46738402692577,23.103433934749834
bottom,top,4,kinetic,tight,snopt,all,True,0.0,0.3,1838282789,True,0.4852023124694824,29,0.9888262748718262,19,19,5.496637946420087,,2.155158726431325,4.53338186016062,17.213330786207926,0.05809450898377226,44.15184164047241,False,SolutionResult.kSolverSpecificError,41,44.14613923,0.26093960394728277,0.6567865024102606,1.1796787716452881,4.491639717966666,1.0,1.0,0.0,0.0,,1.6282487861583905,1.000541445365957,1.139264959930194,1.0056838854753771,0.9999672554449193,0.6,0.5533241288989561,0.1075,0.7281966315619204,0.07,acceleration,262.03798231178445,209.10913822970963,21240.793058033792,52.23209408619316,25.70695344320151
bottom,middle,6,parameterized,notebook,snopt,all,True,0.0,0.3,794615528,True,0.33426642417907715,45,1.2955830097198486,14,14,4.509341622212603,,3.957795291090048,7.850812382362247,25.368120749656427,0.2526659229322045,2.194148063659668,True,SolutionResult.kSolutionFound,1,2.18019386,0.25095387424786564,0.9932240617790072,2.3967676167971605,8.862220404536279,1.0,1.0,0.0,0.0,,2.122920888344136,1.0005017008197032,1.000607834898688,1.241204460386436,0.9766260324400176,0.48,0.4401207114253256,0.0875,0.8291461037585592,0.1425,torque,257.70919821139046,169.37873473048148,23938.07669880781,54.73610579956537,31.570551363996525
bottom,middle,6,cspace,notebook,snopt,all,True,0.0,0.3,794615528,True,0.33426642417907715,45,1.2955830097198486,14,14,4.509341622212603,,3.957795291090048,7.850812382362247,25.368120749656427,0.12737535318594737,6.838394403457642,True,SolutionResult.kSolutionFound,1,6.825445505,0.23707441929677517,1.0871092638702713,1.8612267865564618,6.969377896801513,1.0,1.0,0.0,0.0,,1.8245269947492075,1.000371574151342,1.1410749752808091,1.068870408472042,0.8585328548080279,0.3225,0.6057630569921983,0.075,0.9008437562832504,0.23,acceleration,261.32919891844523,170.48093183247755,23052.50644383706,51.1433182002688,25.270697149909633
bottom,middle,6,kinetic,notebook,snopt,all,True,0.0,0.3,794615528,True,0.33426642417907715,45,1.2955830097198486,14,14,4.509341622212603,,3.957795291090048,7.850812382362247,25.368120749656427,0.03941955377256486,6.61204719543457,True,SolutionResult.kSolutionFound,1,6.603018722,0.3279967071856421,1.6061580493901375,2.6743309122667647,8.320660073375072,1.0,1.0,0.0,0.0,,1.9225807816770364,1.0002541793266342,1.0857085226063918,1.1723611051694431,0.7869423157096398,0.3025,0.5047536564179186,0.045,0.9586515588820088,0.415,torque,290.0270689535666,186.3097154410622,24223.78055926764,59.72188040146739,36.40834710905139
bottom,middle,6,parameterized,tight,snopt,all,True,0.0,0.3,794615528,True,0.33426642417907715,45,1.2955830097198486,14,14,4.509341622212603,,3.957795291090048,7.850812382362247,25.368120749656427,0.2526659229322045,10.683702230453491,True,SolutionResult.kSolutionFound,1,10.674300378,0.030337851139555304,0.12007100438192195,0.6484167153154378,2.4830607553387467,1.0,1.0,0.0,4.14690641887816e-05,,1.5567339715564819,1.0006245527377005,1.1893030564788896,1.0093116993546942,0.9999604575084153,0.6125,0.12942252793149506,0.175,0.6565350356872454,0.08,acceleration,110.67125141734883,93.21236027987538,15112.255890165576,20.474959656614303,12.26294959114983
bottom,middle,6,cspace,tight,snopt,all,True,0.0,0.3,794615528,True,0.33426642417907715,45,1.2955830097198486,14,14,4.509341622212603,,3.957795291090048,7.850812382362247,25.368120749656427,0.12737535318594737,60.160959005355835,True,SolutionResult.kSolutionFound,1,60.140209782,0.046782164081937264,0.18597662121858594,0.36727799304817543,1.320752656299209,1.0,1.0,0.0,0.0,,1.010682928967123,1.0004333626356448,1.1427654856720402,1.0064945948222301,0.9995273493879702,0.515,0.5667705366822027,0.205,0.6973593552333337,0.0675,acceleration,111.11498066121001,93.46721241818295,11403.38857433648,17.375090358996406,13.844230050750609
bottom,middle,6,kinetic,tight,snopt,all,True,0.0,0.3,794615528,True,0.33426642417907715,45,1.2955830097198486,14,14,4.509341622212603,,3.957795291090048,7.850812382362247,25.368120749656427,0.03941955377256486,69.1415421962738,True,SolutionResult.kSolutionFound,1,69.131785054,0.05351587057312639,0.19250522018644978,0.3814484969325549,1.3575970667220554,1.0,1.0,0.0,0.0,,1.0285049276093607,1.000503322347184,1.1501572207000492,1.0039164456269896,0.9998980706795293,0.5375,0.4833117291103692,0.25,0.6824616611077502,0.055,acceleration,111.17479714769476,93.32485175367195,11377.696804450947,17.25150855364673,12.895958526867037
bottom,top,9,parameterized,notebook,snopt,all,True,0.0,0.3,320898200,True,0.6114640235900879,40,1.843214988708496,14,14,4.87169353057227,,2.2827666939619564,5.828449017289443,24.712468704372494,0.4380649159833351,2.4751639366149902,True,SolutionResult.kSolutionFound,1,2.459723895,0.44945271980763357,1.02599569928748,3.1730227084910108,13.66258618022361,0.998,0.998,0.0,0.0,,2.6654694972122424,1.0013100995001734,1.1250252817089963,1.0048959229207168,1.0000073150497184,0.625,0.2694448900951939,0.2025,0.7383248823777115,0.025,acceleration,277.2713222170899,216.72850801866988,29360.87303674096,56.81388572980111,16.496318978208084
