start,goal,trial,metric,solver_setting,solver,toppra_limits,shortcut,payload_mass,torque_limit_scale,seed,rrt_success,rrt_time,rrt_waypoints,shortcut_time,shortcut_waypoints,num_control_points,shortcut_duration,shortcut_toppra_note,initial_parameterized,initial_cspace,initial_kinetic,cost_scale,solve_time,trajopt_success,solution_result,solver_exit_code,snopt_solve_time,final_cost,final_parameterized,final_cspace,final_kinetic,feasible_fraction,collision_free_fraction,worst_reachability_violation,worst_joint_limit_violation,toppra_note,duration,peak_velocity_utilization,peak_acceleration_utilization,peak_torque_utilization,median_velocity_utilization,velocity_active_fraction,median_acceleration_utilization,acceleration_active_fraction,median_torque_utilization,torque_active_fraction,binding_limit,mechanical_work,positive_work,thermal_integral,kinetic_energy_integral,peak_kinetic_energy
top,middle,1,kinetic,notebook,snopt,all,False,0.0,1.0,1812061588,True,0.31122422218322754,41,2.384185791015625e-06,41,41,15.323350175875786,,1.5800955681615683,12.815534293590238,46.066624443419926,0.02170768993999599,26.444347620010376,True,SolutionResult.kSolutionFound,1,26.430350978,0.14761035988473334,1.4866846574783648,2.226084792295493,6.799911012768071,1.0,1.0,0.0,0.0,,3.146624876232276,1.0202787269944231,1.6648190412131945,0.5393898841290854,0.9957804379887394,0.5075,0.7803320531810429,0.25,0.2569228715003385,0.0,acceleration,411.34969309095754,172.91862794134286,39232.62365109545,75.59794152131931,24.300871633042703
top,middle,1,parameterized,tight,snopt,all,False,0.0,1.0,1812061588,True,0.31122422218322754,41,2.384185791015625e-06,41,41,15.323350175875786,,1.5800955681615683,12.815534293590238,46.066624443419926,0.6328731123292081,36.93612504005432,True,SolutionResult.kSolutionFound,1,36.926944336,0.08288366450441839,0.13096411095641966,0.7258347031787301,2.8315211556376423,1.0,1.0,0.0,0.0004728691021989029,,2.4612839065105554,1.0065074913154026,1.735864509614753,0.4514605852810611,0.9999776786181506,0.675,0.1747059739682661,0.1275,0.20802741240202316,0.0,acceleration,217.98287764631277,74.20905217474305,24291.166358764785,45.195047983778906,20.612178531507116
top,middle,1,cspace,tight,snopt,all,False,0.0,1.0,1812061588,True,0.31122422218322754,41,2.384185791015625e-06,41,41,15.323350175875786,,1.5800955681615683,12.815534293590238,46.066624443419926,0.07803030112448418,18.551005601882935,False,SolutionResult.kIterationLimit,31,18.54231158,10.313640422963347,45.36933545647523,132.1748125322453,517.1517917855792,0.814,0.954,1.3510764254821623,0.03289108673631613,,17.574939381312134,11.614111196417298,246.696127750546,52.32723749675645,0.9745799344158181,0.4625,0.445796547391411,0.1925,0.22838519628923648,0.02,acceleration,14792.925079445482,2049.7336238351018,7502294.539630727,390.77187422384293,653.0470636531948
top,middle,1,kinetic,tight,snopt,all,False,0.0,1.0,1812061588,True,0.31122422218322754,41,2.384185791015625e-06,41,41,15.323350175875786,,1.5800955681615683,12.815534293590238,46.066624443419926,0.02170768993999599,496.82025122642517,True,SolutionResult.kSolutionFound,3,496.809657925,0.02608673865343493,0.18053286972017307,0.34615296142102187,1.2017279925014333,0.998,0.998,0.0,0.0,,1.451254662992349,1.0001114353477891,1.669865673019888,0.4340956813716734,0.9834530459122214,0.4975,0.6859871078966794,0.205,0.20839350632171685,0.0,acceleration,194.0858460072769,61.75642140359632,18244.331294974356,36.14129737414662,20.358571741760258
top,middle,9,parameterized,notebook,snopt,all,False,0.0,1.0,1658475942,True,0.5785167217254639,31,1.430511474609375e-06,31,31,9.910024851831393,,1.1719770425648377,5.675168729674603,21.341864277784286,0.853259034674885,2.253059148788452,True,SolutionResult.kSolutionFound,1,2.233525621,0.497748771970319,0.5833501337140584,1.5225806336550713,5.697665253930133,1.0,1.0,0.0,0.0,,2.84929633851143,1.002780500937008,1.5920055127556698,0.42817517399268257,0.9286336591320581,0.4375,0.8885578221612638,0.25,0.23116141184044295,0.0,acceleration,312.3834476539986,122.20494826685368,35649.675607797224,54.43973362104147,19.70666191967834
top,middle,9,cspace,notebook,snopt,all,False,0.0,1.0,1658475942,True,0.5785167217254639,31,1.430511474609375e-06,31,31,9.910024851831393,,1.1719770425648377,5.675168729674603,21.341864277784286,0.1762062147634749,3.3310563564300537,True,SolutionResult.kSolutionFound,1,3.319186753,0.3027398510784677,0.9315954892212142,1.718099736066866,6.040097366716112,1.0,1.0,0.0,0.0,,2.4355849294666654,1.002568573255301,1.5076483911792522,0.6953928003035106,0.9924919330408196,0.505,0.8156284721938084,0.235,0.2531113356431542,0.0,acceleration,389.9840106486056,162.9602105588932,34581.1980704487,73.71742304152049,29.961588393919246
top,middle,9,kinetic,notebook,snopt,all,False,0.0,1.0,1658475942,True,0.5785167217254639,31,1.430511474609375e-06,31,31,9.910024851831393,,1.1719770425648377,5.675168729674603,21.341864277784286,0.04685626274181424,7.148379564285278,True,SolutionResult.kSolutionFound,1,7.139557705,0.1778450026746964,0.8518203670859721,1.2384572011583126,3.7955439095655548,0.996,0.996,0.0,0.0,,1.9165853895816722,1.0003498102421235,1.4408852318283083,0.6229033886232982,0.9966778150558544,0.505,0.789285751368759,0.2125,0.32869440940010364,0.0,acceleration,314.5814850430239,124.1394976090019,29090.011347904507,61.09537914216543,29.726570410580106
top,middle,9,parameterized,tight,snopt,all,False,0.0,1.0,1658475942,True,0.5785167217254639,31,1.430511474609375e-06,31,31,9.910024851831393,,1.1719770425648377,5.675168729674603,21.341864277784286,0.853259034674885,21.29778742790222,True,SolutionResult.kSolutionFound,1,21.286673941,0.1485338678764424,0.17407828319454988,0.9147912269354448,3.5702232740385327,0.998,0.998,0.0,0.00016297471664028507,,2.356092564097809,1.0041652546180708,1.4894832113122558,0.36618148837101877,0.9999900169866376,0.7,0.16756963483300225,0.1125,0.20811236384691684,0.0,acceleration,212.55676325792433,70.78688459022013,23323.639636945685,45.39977798223793,18.130897974214534
top,middle,9,cspace,tight,snopt,all,False,0.0,1.0,1658475942,True,0.5785167217254639,31,1.430511474609375e-06,31,31,9.910024851831393,,1.1719770425648377,5.675168729674603,21.341864277784286,0.1762062147634749,169.8065905570984,False,SolutionResult.kSolverSpecificError,41,169.797513543,0.08266124702959114,0.2408105342709873,0.4691165242982434,1.7876350658305686,0.996,0.996,0.0,0.0,,1.4994384129550673,1.0001766826407927,1.449036489425027,0.4019516545327138,0.9932016433050261,0.5025,0.6594886219455004,0.185,0.2243413818202401,0.0,acceleration,195.68763803209066,62.6531323151916,19985.397786615933,38.397525425155145,20.356108477874646
top,middle,9,kinetic,tight,snopt,all,False,0.0,1.0,1658475942,True,0.5785167217254639,31,1.430511474609375e-06,31,31,9.910024851831393,,1.1719770425648377,5.675168729674603,21.341864277784286,0.04685626274181424,96.63849115371704,False,SolutionResult.kSolverSpecificError,41,96.625558326,0.08691137269992243,0.29021500168307723,0.52157585423241,1.8548507203576707,1.0,1.0,0.0,0.0,,1.4941283002968893,1.0000504457137491,1.456193459120857,0.47744296863130636,0.999480432572752,0.5275,0.4082620871893574,0.185,0.22119992476565722,0.0,acceleration,208.21902969604076,69.34927878969047,20529.9245089945,40.332058421942946,24.08178485959224
