start,goal,trial,metric,solver_setting,solver,toppra_limits,shortcut,payload_mass,torque_limit_scale,seed,rrt_success,rrt_time,rrt_waypoints,shortcut_time,shortcut_waypoints,num_control_points,shortcut_duration,shortcut_toppra_note,initial_parameterized,initial_cspace,initial_kinetic,cost_scale,solve_time,trajopt_success,solution_result,solver_exit_code,snopt_solve_time,final_cost,final_parameterized,final_cspace,final_kinetic,feasible_fraction,collision_free_fraction,worst_reachability_violation,worst_joint_limit_violation,toppra_note,duration,peak_velocity_utilization,peak_acceleration_utilization,peak_torque_utilization,binding_limit,mechanical_work,positive_work,thermal_integral,kinetic_energy_integral,peak_kinetic_energy
top,middle,3,cspace,tight,snopt,all,True,28.0,1.0,34585784,True,0.09140682220458984,29,0.5593364238739014,14,14,3.49342987441464,,1.8653072979458643,3.3971546508527934,20.47614269616444,0.2943639906852543,31.419508457183838,False,SolutionResult.kSolverSpecificError,41,31.411698255,0.34876966498070006,0.6039530375624035,1.1848244894655557,6.585948252245485,1.0,1.0,0.0,0.0,,1.4785394570382413,1.00050061213562,1.16396456836208,1.002925372639484,acceleration,605.4123142393653,227.65203235192678,109990.56955078058,60.189679904365526,39.638673701105866
top,middle,3,kinetic,tight,snopt,all,True,28.0,1.0,34585784,True,0.09140682220458984,29,0.5593364238739014,14,14,3.49342987441464,,1.8653072979458643,3.3971546508527934,20.47614269616444,0.04883732326144213,56.41579294204712,True,SolutionResult.kSolutionFound,1,56.410722034,0.23313554854870633,0.6883758784916922,1.2874959700122197,4.773716759631885,1.0,1.0,0.0,0.0,,1.4634195341099625,1.0005272529158893,1.166053621113647,0.9128912915512996,acceleration,571.0221696875301,210.72626597299424,83994.28644505944,42.738212579712936,29.598258807019352
top,bottom,2,parameterized,notebook,snopt,all,True,28.0,1.0,812171511,True,0.3920166492462158,50,0.526087760925293,22,22,6.01040392836962,,1.9867642652363235,5.311122889965684,29.977929721292206,0.5033309776593203,6.004281759262085,True,SolutionResult.kSolutionFound,1,5.998980188,0.18157236245396743,0.36074148127807887,2.7737338376176695,14.371060288814638,0.996,0.996,0.0,3.986430944769026e-05,,3.4167712229180545,1.004220398573707,1.300470725562997,0.992108414957731,acceleration,787.79193108733,237.7412832250947,178103.31953873904,82.77023233797843,29.289173824952876
top,bottom,2,cspace,notebook,snopt,all,True,28.0,1.0,812171511,True,0.3920166492462158,50,0.526087760925293,22,22,6.01040392836962,,1.9867642652363235,5.311122889965684,29.977929721292206,0.1882841012564974,3.1151509284973145,True,SolutionResult.kSolutionFound,1,3.108481273,0.3523306942883892,1.025855430369864,1.8712716152725666,12.20566278774095,0.994,0.994,0.0,0.0,,2.2070090846441017,1.0009765816850815,1.1177824611423177,0.9981388460462595,acceleration,819.4047403725378,252.9862879296149,171413.94389508272,101.94175291113949,39.11925152449934
top,bottom,2,kinetic,notebook,snopt,all,True,28.0,1.0,812171511,True,0.3920166492462158,50,0.526087760925293,22,22,6.01040392836962,,1.9867642652363235,5.311122889965684,29.977929721292206,0.033357873919149836,2.3095314502716064,True,SolutionResult.kSolutionFound,1,2.30444836,0.4344241289697127,1.4256100764830242,2.8155104181297324,13.023136007487631,0.994,0.994,0.0,0.0,,2.405156374688791,1.0013036358998693,1.3637546690655897,0.978865717937261,acceleration,931.337983449188,309.7383524206461,169362.97770814496,103.1860934494764,37.55686304314479
top,bottom,2,parameterized,tight,snopt,all,True,28.0,1.0,812171511,True,0.3920166492462158,50,0.526087760925293,22,22,6.01040392836962,,1.9867642652363235,5.311122889965684,29.977929721292206,0.5033309776593203,8.438087701797485,True,SolutionResult.kSolutionFound,1,8.432505012,0.1810589892555996,0.35972152975283617,2.7244051122088138,13.984713823510942,0.998,0.998,0.0,6.936915610022965e-05,,3.370214068751244,1.0041275606069364,1.3191033040922178,0.9933222873562034,acceleration,790.0224145761299,238.17983927683235,174153.09673978703,81.38795763112121,28.767003227530946
top,bottom,2,cspace,tight,snopt,all,True,28.0,1.0,812171511,True,0.3920166492462158,50,0.526087760925293,22,22,6.01040392836962,,1.9867642652363235,5.311122889965684,29.977929721292206,0.1882841012564974,108.0934112071991,True,SolutionResult.kSolutionFound,1,108.087738685,0.1945847715739434,0.5459309251234967,1.0334636343451147,7.282962539398837,0.998,0.998,0.0,0.0,,1.8497766714179975,1.0011666801223096,1.270212453295585,0.9998038662719844,acceleration,685.3631239125092,184.66521249414072,135989.8066894914,82.14185014469535,32.48441323181802
top,bottom,2,kinetic,tight,snopt,all,True,28.0,1.0,812171511,True,0.3920166492462158,50,0.526087760925293,22,22,6.01040392836962,,1.9867642652363235,5.311122889965684,29.977929721292206,0.033357873919149836,141.88153886795044,True,SolutionResult.kSolutionFound,3,141.876234634,0.17082462350882152,0.621954555891539,1.1663211628169876,5.12096855821365,1.0,1.0,0.0,0.0,,1.8205679107757833,1.0015310178750956,1.2966601304332783,0.9845511154010463,acceleration,687.8125778253439,186.44804434687305,97450.55713750559,60.97636131406934,27.434928343896104
top,bottom,6,parameterized,notebook,snopt,all,True,28.0,1.0,923075822,True,0.28060364723205566,48,0.6823651790618896,27,27,nan,TOPPRA returned no path parameterization,2.5055994703691575,5.348530291779243,23.17898925259944,0.39910608691686345,2.3461413383483887,True,SolutionResult.kSolutionFound,1,2.341130763,0.568469076962612,1.4243558181587668,2.9177308540899305,12.898667172755127,0.998,0.998,0.0,0.0,TOPPRA returned no path parameterization,nan,,,,,,,,,
top,bottom,6,cspace,notebook,snopt,all,True,28.0,1.0,923075822,True,0.28060364723205566,48,0.6823651790618896,27,27,nan,TOPPRA returned no path parameterization,2.5055994703691575,5.348530291779243,23.17898925259944,0.1869672499634175,2.774845600128174,True,SolutionResult.kSolutionFound,1,2.766274057,0.4971306124237458,1.5364590609978468,2.6589181395191703,11.408522227500525,1.0,1.0,0.0,0.0,TOPPRA returned no path parameterization,nan,,,,,,,,,
